method,run,seed,generation,best_loss,best_accuracy,best_params,best_topology,most_common_topology,most_common_topology_share,unique_topologies,final_topology_share
svd_crossover_same_dim,7,7,32,2.0436314732517036,0.31666666666666665,650,64-10,64-10,0.85,2,0.0
svd_crossover_same_dim,7,7,33,2.0436314732517036,0.31666666666666665,650,64-10,64-10,0.95,2,0.0
svd_crossover_same_dim,7,7,34,2.0343510262635554,0.3111111111111111,2785,64-37-10,64-10,0.85,2,0.0
svd_crossover_same_dim,7,7,35,2.031799622650665,0.3194444444444444,650,64-10,64-10,0.6,3,0.0
svd_crossover_same_dim,7,7,36,2.0249522825546666,0.3138888888888889,2785,64-37-10,64-10,0.65,3,0.0
svd_crossover_same_dim,7,7,37,2.0240769762672577,0.3194444444444444,650,64-10,64-37-10,0.4,5,0.0
svd_crossover_same_dim,7,7,38,2.0138955144027517,0.31666666666666665,2785,64-37-10,64-10,0.4,6,0.0
svd_crossover_same_dim,7,7,39,2.0043367530156595,0.32222222222222224,3519,64-37-23-10,64-37-10,0.35,8,0.0
svd_crossover_same_dim,7,7,40,2.001603401122078,0.3277777777777778,650,64-10,64-37-10,0.3,6,0.0
svd_crossover_same_dim,7,7,41,1.9940808453280163,0.25555555555555554,2710,64-36-10,64-37-10,0.35,6,0.0
svd_crossover_same_dim,7,7,42,1.9701198521247838,0.33611111111111114,2785,64-37-10,64-37-10,0.3,8,0.0
svd_crossover_same_dim,7,7,43,1.9641155740203387,0.33611111111111114,2710,64-36-10,64-37-10,0.4,5,0.0
svd_crossover_same_dim,7,7,44,1.9600529609904869,0.3277777777777778,1735,64-23-10,64-36-23-10,0.3,7,0.0
svd_crossover_same_dim,7,7,45,1.9539382933490992,0.32222222222222224,1735,64-23-10,64-36-10,0.35,9,0.0
svd_crossover_same_dim,7,7,46,1.9539382933490992,0.32222222222222224,1735,64-23-10,64-36-10,0.3,6,0.0
svd_crossover_same_dim,7,7,47,1.9431501443522736,0.3388888888888889,1660,64-22-10,64-23-10,0.35,5,0.0
svd_crossover_same_dim,7,7,48,1.9431501443522736,0.3388888888888889,1660,64-22-10,64-23-10,0.5,6,0.0
svd_crossover_same_dim,7,7,49,1.9321182787316022,0.3527777777777778,1660,64-22-10,64-24-10,0.25,6,0.0
svd_crossover_same_dim,7,7,50,1.9230003630893135,0.36666666666666664,1735,64-23-10,64-10,0.25,7,0.0
svd_crossover_same_dim,7,7,51,1.9229175435271486,0.36666666666666664,650,64-10,64-24-10,0.5,7,0.0
svd_crossover_same_dim,7,7,52,1.9092004173271133,0.3861111111111111,1735,64-23-10,64-10,0.4,5,0.0
svd_crossover_same_dim,7,7,53,1.9023306544784115,0.39166666666666666,1735,64-23-10,64-23-10,0.4,4,0.0
svd_crossover_same_dim,7,7,54,1.8966697317638448,0.4027777777777778,1660,64-22-10,64-10,0.4,5,0.0
svd_crossover_same_dim,7,7,55,1.899739633880775,0.39444444444444443,650,64-10,64-23-10,0.55,4,0.0
svd_crossover_same_dim,7,7,56,1.8066963721283615,0.41944444444444445,1735,64-23-10,64-23-10,0.65,4,0.0
svd_crossover_same_dim,7,7,57,1.8066963721283615,0.41944444444444445,1735,64-23-10,64-23-10,0.7,4,0.0
svd_crossover_same_dim,7,7,58,1.797396823373475,0.4305555555555556,1735,64-23-10,64-23-10,0.75,3,0.0
svd_crossover_same_dim,7,7,59,1.7888410987516206,0.43333333333333335,1735,64-23-10,64-23-10,0.8,2,0.0
svd_crossover_same_dim,7,7,60,1.779705809525624,0.4444444444444444,1735,64-23-10,64-23-10,0.75,4,0.0
svd_crossover_same_dim,7,7,61,1.764645155500836,0.44722222222222224,1735,64-23-10,64-23-10,0.75,4,0.0
svd_crossover_same_dim,7,7,62,1.748625059023074,0.46111111111111114,1735,64-23-10,64-23-10,0.85,4,0.0
svd_crossover_same_dim,7,7,63,1.7369930157012166,0.46111111111111114,1735,64-23-10,64-23-10,0.85,4,0.0
svd_crossover_same_dim,7,7,64,1.7189786255502866,0.46111111111111114,1735,64-23-10,64-23-10,0.8,4,0.0
svd_crossover_same_dim,7,7,65,1.7035532896240646,0.49722222222222223,1735,64-23-10,64-23-10,0.85,4,0.0
svd_crossover_same_dim,7,7,66,1.6947178306487574,0.5,1735,64-23-10,64-23-10,0.9,2,0.0
svd_crossover_same_dim,7,7,67,1.6947178306487574,0.5,1735,64-23-10,64-23-10,0.6,4,0.0
svd_crossover_same_dim,7,7,68,1.6778559002140854,0.5,1735,64-23-10,64-23-10,0.7,4,0.0
svd_crossover_same_dim,7,7,69,1.66961817253054,0.5111111111111111,1735,64-23-10,64-23-10,0.8,4,0.0
svd_crossover_same_dim,7,7,70,1.6610867008118122,0.5111111111111111,1735,64-23-10,64-23-10,0.85,3,0.0
svd_crossover_same_dim,7,7,71,1.6602792397684778,0.5138888888888888,1660,64-22-10,64-23-10,0.75,5,0.0
svd_crossover_same_dim,7,7,72,1.651474802139868,0.5222222222222223,1660,64-22-10,64-23-10,0.65,3,0.0
svd_crossover_same_dim,7,7,73,1.6418161688447048,0.49166666666666664,1585,64-21-10,64-23-10,0.55,4,0.0
svd_crossover_same_dim,7,7,74,1.6303721002697493,0.49722222222222223,1585,64-21-10,64-21-10,0.35,4,0.0
svd_crossover_same_dim,7,7,75,1.6227330378920921,0.5,1585,64-21-10,64-21-10,0.5,4,0.0
svd_crossover_same_dim,7,7,76,1.6102908841746881,0.49444444444444446,1585,64-21-10,64-22-10,0.5,3,0.0
svd_crossover_same_dim,7,7,77,1.601190881648393,0.5,1585,64-21-10,64-22-10,0.55,4,0.0
svd_crossover_same_dim,7,7,78,1.5926019070781643,0.5083333333333333,1585,64-21-10,64-21-10,0.65,4,0.0
svd_crossover_same_dim,7,7,79,1.584372771498938,0.5111111111111111,1585,64-21-10,64-21-10,0.8,2,0.0
svd_crossover_same_dim,7,7,80,1.5738991299276057,0.5111111111111111,3853,64-42-21-10,64-21-10,0.75,4,0.0
svd_crossover_same_dim,7,7,81,1.5688155351197388,0.5111111111111111,1585,64-21-10,64-21-10,0.8,3,0.0
svd_crossover_same_dim,7,7,82,1.5613660700077667,0.5138888888888888,1585,64-21-10,64-21-10,0.8,4,0.0
svd_crossover_same_dim,7,7,83,1.5543808187036259,0.5166666666666667,1585,64-21-10,64-21-10,0.8,3,0.0
svd_crossover_same_dim,7,7,84,1.5543808187036259,0.5166666666666667,1585,64-21-10,64-21-10,0.95,2,0.0
svd_crossover_same_dim,7,7,85,1.540370477925567,0.5333333333333333,1585,64-21-10,64-21-10,0.85,2,0.0
svd_crossover_same_dim,7,7,86,1.5335616910995535,0.5388888888888889,1585,64-21-10,64-21-10,0.95,2,0.0
svd_crossover_same_dim,7,7,87,1.5245962803479902,0.5472222222222223,3853,64-42-21-10,64-21-10,0.85,4,0.0
svd_crossover_same_dim,7,7,88,1.5149585047523058,0.5638888888888889,650,64-10,64-21-10,0.6,5,0.0
svd_crossover_same_dim,7,7,89,1.5149585047523058,0.5638888888888889,650,64-10,64-21-10,0.8,3,0.0
svd_crossover_same_dim,7,7,90,1.5149585047523058,0.5638888888888889,650,64-10,64-21-10,0.75,4,0.0
svd_crossover_same_dim,7,7,91,1.5013559398126994,0.5527777777777778,1585,64-21-10,64-21-10,0.6,4,0.0
svd_crossover_same_dim,7,7,92,1.4941806567561677,0.5777777777777777,650,64-10,64-21-10,0.65,5,0.0
svd_crossover_same_dim,7,7,93,1.484986515164634,0.5527777777777778,3767,64-41-21-10,64-21-10,0.35,6,0.0
svd_crossover_same_dim,7,7,94,1.47548115345313,0.5555555555555556,1585,64-21-10,64-42-21-10,0.55,7,0.0
svd_crossover_same_dim,7,7,95,1.4693235431001692,0.5555555555555556,3853,64-42-21-10,64-42-21-10,0.65,5,0.0
svd_crossover_same_dim,7,7,96,1.4334941676144763,0.5611111111111111,3853,64-42-21-10,64-42-21-10,0.75,4,0.0
svd_crossover_same_dim,7,7,97,1.4243519670730755,0.5694444444444444,3853,64-42-21-10,64-42-21-10,0.55,4,0.0
svd_crossover_same_dim,7,7,98,1.4243519670730755,0.5694444444444444,3853,64-42-21-10,64-42-21-10,0.6,8,0.0
svd_crossover_same_dim,7,7,99,1.4194948528652287,0.5611111111111111,1585,64-21-10,64-42-21-10,0.45,5,0.0
svd_crossover_same_dim,7,7,100,1.4136767156160386,0.5611111111111111,3939,64-43-21-10,64-42-21-10,0.3,9,0.0
svd_crossover_same_dim,7,7,101,1.412446847115424,0.5694444444444444,1585,64-21-10,64-43-21-10,0.35,7,0.0
svd_crossover_same_dim,7,7,102,1.3928334354978311,0.575,3385,64-45-10,64-43-21-10,0.4,7,0.0
svd_crossover_same_dim,7,7,103,1.381506621213298,0.5805555555555556,3385,64-45-10,64-44-21-10,0.25,7,0.0
svd_crossover_same_dim,7,7,104,1.3707278206780618,0.5833333333333334,3385,64-45-10,64-45-10,0.25,8,0.0
svd_crossover_same_dim,7,7,105,1.3605085115598483,0.5888888888888889,3385,64-45-10,64-45-10,0.45,8,0.0
svd_crossover_same_dim,7,7,106,1.3506348026368447,0.5944444444444444,3385,64-45-10,64-45-10,0.6,6,0.0
svd_crossover_same_dim,7,7,107,1.3411438046160726,0.5972222222222222,3385,64-45-10,64-45-10,0.7,7,0.0
svd_crossover_same_dim,7,7,108,1.331949011328485,0.6,3385,64-45-10,64-45-10,0.8,5,0.0
svd_crossover_same_dim,7,7,109,1.3229934362794595,0.6,3310,64-44-10,64-45-10,0.8,4,0.0
svd_crossover_same_dim,7,7,110,1.314289529487324,0.6055555555555555,3310,64-44-10,64-45-10,0.75,4,0.0
svd_crossover_same_dim,7,7,111,1.304862539884514,0.6055555555555555,3385,64-45-10,64-45-10,0.6,5,0.0
svd_crossover_same_dim,7,7,112,1.294693079240685,0.6111111111111112,3385,64-45-10,64-45-10,0.55,5,0.0
svd_crossover_same_dim,7,7,113,1.27967191264792,0.6222222222222222,4447,64-45-27-10,64-45-10,0.5,5,0.0
svd_crossover_same_dim,7,7,114,1.2695281089528825,0.625,4355,64-44-27-10,64-45-10,0.45,5,0.0
svd_crossover_same_dim,7,7,115,1.2605525307486536,0.6277777777777778,4447,64-45-27-10,64-45-10,0.3,7,0.0
svd_crossover_same_dim,7,7,116,1.2509973527815803,0.625,4447,64-45-27-10,64-45-10,0.4,4,0.0
svd_crossover_same_dim,7,7,117,1.2447876039405616,0.6305555555555555,3385,64-45-10,64-45-10,0.3,7,0.0
svd_crossover_same_dim,7,7,118,1.2327252944050267,0.6388888888888888,4447,64-45-27-10,64-45-10,0.35,7,0.0
svd_crossover_same_dim,7,7,119,1.223790249899684,0.6416666666666667,4447,64-45-27-10,64-45-10,0.3,5,0.0
svd_crossover_same_dim,7,7,120,1.214906617248573,0.6472222222222223,4539,64-46-27-10,64-45-27-10,0.45,6,0.0
svd_crossover_same_dim,7,7,121,1.2035912384769807,0.6416666666666667,4482,64-46-26-10,64-45-27-10,0.6,7,0.0
svd_crossover_same_dim,7,7,122,1.2042577999809332,0.6527777777777778,3385,64-45-10,64-45-27-10,0.5,6,0.0
svd_crossover_same_dim,7,7,123,1.1940476659541859,0.6583333333333333,3385,64-45-10,64-45-27-10,0.45,7,0.0
svd_crossover_same_dim,7,7,124,1.1724385571233604,0.6305555555555555,4391,64-45-26-10,64-45-10,0.3,6,0.0
svd_crossover_same_dim,7,7,125,1.1578427242996532,0.6416666666666667,4391,64-45-26-10,64-45-26-10,0.45,5,0.0
svd_crossover_same_dim,7,7,126,1.1578427242996532,0.6416666666666667,4391,64-45-26-10,64-45-10,0.55,5,0.0
svd_crossover_same_dim,7,7,127,1.1469015456331182,0.6527777777777778,3385,64-45-10,64-45-10,0.55,5,0.0
svd_crossover_same_dim,7,7,128,1.1345145795039757,0.6666666666666666,4391,64-45-26-10,64-45-10,0.7,3,0.0
svd_crossover_same_dim,7,7,129,1.1184881836320526,0.6638888888888889,3385,64-45-10,64-45-10,0.65,5,0.0
svd_crossover_same_dim,7,7,130,1.1125288042863752,0.6694444444444444,3385,64-45-10,64-45-10,0.4,7,0.0
svd_crossover_same_dim,7,7,131,1.1033514910474418,0.6666666666666666,3385,64-45-10,64-45-10,0.45,5,0.0
svd_crossover_same_dim,7,7,132,1.1033514910474418,0.6666666666666666,3385,64-45-10,64-45-10,0.5,4,0.0
svd_crossover_same_dim,7,7,133,1.0932407803244888,0.6722222222222223,3385,64-45-10,64-45-10,0.35,7,0.0
svd_crossover_same_dim,7,7,134,1.0823150509509951,0.7,3385,64-45-10,64-45-10,0.7,4,0.0
svd_crossover_same_dim,7,7,135,1.0737065275151323,0.7083333333333334,3385,64-45-10,64-45-10,0.85,3,0.0
svd_crossover_same_dim,7,7,136,1.0616310122167154,0.6944444444444444,3460,64-46-10,64-45-10,0.85,3,0.0
svd_crossover_same_dim,7,7,137,1.0540543415277237,0.6972222222222222,3460,64-46-10,64-45-10,0.7,5,0.0
svd_crossover_same_dim,7,7,138,1.0478967757526576,0.7222222222222222,3310,64-44-10,64-45-10,0.7,6,0.0
svd_crossover_same_dim,7,7,139,1.0409161852292657,0.7277777777777777,3310,64-44-10,64-45-10,0.55,5,0.0
svd_crossover_same_dim,7,7,140,1.0342027275766907,0.7305555555555555,3310,64-44-10,64-45-10,0.5,5,0.0
svd_crossover_same_dim,7,7,141,1.0241039260140774,0.7333333333333333,4355,64-44-27-10,64-45-10,0.4,6,0.0
svd_crossover_same_dim,7,7,142,1.0202561963263137,0.7333333333333333,3385,64-45-10,64-44-10,0.55,5,0.0
svd_crossover_same_dim,7,7,143,1.0101379780424224,0.7361111111111112,3310,64-44-10,64-44-10,0.55,6,0.0
svd_crossover_same_dim,7,7,144,1.0040511296422134,0.7416666666666667,3310,64-44-10,64-44-10,0.5,4,0.0
svd_crossover_same_dim,7,7,145,0.9924087257884173,0.7527777777777778,4300,64-44-26-10,64-44-27-10,0.3,6,0.0
svd_crossover_same_dim,7,7,146,0.9848138267071275,0.7555555555555555,4355,64-44-27-10,64-44-28-10,0.4,8,0.0
svd_crossover_same_dim,7,7,147,0.9848138267071275,0.7555555555555555,4355,64-44-27-10,64-44-28-10,0.55,4,0.0
svd_crossover_same_dim,7,7,148,0.9698727682280202,0.7638888888888888,4355,64-44-27-10,64-44-28-10,0.6,4,0.0
svd_crossover_same_dim,7,7,149,0.9626955460869208,0.7638888888888888,4355,64-44-27-10,64-44-27-10,0.35,7,0.0
svd_crossover_same_dim,7,7,150,0.9549297419818878,0.7694444444444445,4503,64-45-28-10,64-44-27-10,0.55,7,0.0
svd_crossover_same_dim,7,7,151,0.9524899403449709,0.7722222222222223,3310,64-44-10,64-44-27-10,0.45,7,0.0
svd_crossover_same_dim,7,7,152,0.9446713208057139,0.7722222222222223,3385,64-45-10,64-44-10,0.35,8,0.0
svd_crossover_same_dim,7,7,153,0.9421282231080241,0.7722222222222223,3310,64-44-10,64-44-10,0.55,6,0.0
svd_crossover_same_dim,7,7,154,0.9286321361681108,0.7694444444444445,4447,64-45-27-10,64-44-10,0.55,4,0.0
svd_crossover_same_dim,7,7,155,0.9220217541475648,0.7722222222222223,4447,64-45-27-10,64-44-10,0.65,4,0.0
svd_crossover_same_dim,7,7,156,0.9177835312355882,0.775,3385,64-45-10,64-44-10,0.45,6,0.0
svd_crossover_same_dim,7,7,157,0.9129687265097163,0.7805555555555556,3385,64-45-10,64-45-10,0.55,8,0.0
svd_crossover_same_dim,7,7,158,0.9028395088655656,0.775,4447,64-45-27-10,64-45-10,0.5,7,0.0
svd_crossover_same_dim,7,7,159,0.9035329728683071,0.7833333333333333,3385,64-45-10,64-45-10,0.35,6,0.0
svd_crossover_same_dim,7,7,160,0.8930453276710761,0.7805555555555556,3385,64-45-10,64-45-10,0.3,9,0.0
svd_crossover_same_dim,7,7,161,0.8846047590155487,0.7833333333333333,4391,64-45-26-10,64-45-10,0.3,7,0.0
svd_crossover_same_dim,7,7,162,0.8839526401768038,0.7861111111111111,3385,64-45-10,64-46-28-10,0.2,10,0.0
svd_crossover_same_dim,7,7,163,0.8729245160597625,0.7888888888888889,4391,64-45-26-10,64-45-26-10,0.4,8,0.0
svd_crossover_same_dim,7,7,164,0.8729245160597625,0.7888888888888889,4391,64-45-26-10,64-45-26-10,0.6,6,0.0
svd_crossover_same_dim,7,7,165,0.8617414900642218,0.7888888888888889,4335,64-45-25-10,64-45-26-10,0.5,5,0.0
svd_crossover_same_dim,7,7,166,0.8560646939727892,0.7888888888888889,4300,64-44-26-10,64-45-26-10,0.4,6,0.0
svd_crossover_same_dim,7,7,167,0.8548564973348871,0.7888888888888889,3310,64-44-10,64-44-26-10,0.2,7,0.0
svd_crossover_same_dim,7,7,168,0.8548564973348871,0.7888888888888889,3310,64-44-10,64-44-26-10,0.25,10,0.0
svd_crossover_same_dim,7,7,169,0.8398731170298169,0.7888888888888889,4300,64-44-26-10,64-44-10,0.2,9,0.0
svd_crossover_same_dim,7,7,170,0.8346281341640864,0.7916666666666666,4300,64-44-26-10,64-45-26-10,0.35,7,0.0
svd_crossover_same_dim,7,7,171,0.8331652627752495,0.7916666666666666,3385,64-45-10,64-45-26-10,0.3,7,0.0
svd_crossover_same_dim,7,7,172,0.824327295413667,0.7944444444444444,4245,64-44-25-10,64-45-26-10,0.3,9,0.0
svd_crossover_same_dim,7,7,173,0.824327295413667,0.7944444444444444,4245,64-44-25-10,64-45-26-10,0.25,6,0.0
svd_crossover_same_dim,7,7,174,0.8138563792827784,0.7972222222222223,4300,64-44-26-10,64-44-25-10,0.3,8,0.0
svd_crossover_same_dim,7,7,175,0.8103644284804522,0.8027777777777778,3310,64-44-10,64-44-26-10,0.25,8,0.0
svd_crossover_same_dim,7,7,176,0.8044497831566256,0.7972222222222223,4300,64-44-26-10,64-44-26-10,0.25,7,0.0
svd_crossover_same_dim,7,7,177,0.8044483628523137,0.7972222222222223,4245,64-44-25-10,64-45-26-10,0.3,11,0.0
svd_crossover_same_dim,7,7,178,0.7949009998073535,0.8055555555555556,4300,64-44-26-10,64-44-25-10,0.25,8,0.0
svd_crossover_same_dim,7,7,179,0.7906635455050267,0.8055555555555556,3385,64-45-10,64-44-26-10,0.3,8,0.0
svd_crossover_same_dim,7,7,180,0.7906635455050267,0.8055555555555556,3385,64-45-10,64-44-26-10,0.25,8,0.0
svd_crossover_same_dim,7,7,181,0.7819324941631323,0.7972222222222223,3385,64-45-10,64-45-10,0.3,6,0.0
svd_crossover_same_dim,7,7,182,0.7819324941631323,0.7972222222222223,3385,64-45-10,64-45-10,0.35,9,0.0
svd_crossover_same_dim,7,7,183,0.7740926637932263,0.8083333333333333,4300,64-44-26-10,64-44-26-10,0.25,9,0.0
svd_crossover_same_dim,7,7,184,0.7740926637932263,0.8083333333333333,4300,64-44-26-10,64-44-26-10,0.4,6,0.0
svd_crossover_same_dim,7,7,185,0.7632630524811376,0.8111111111111111,4300,64-44-26-10,64-44-26-10,0.5,5,0.0
svd_crossover_same_dim,7,7,186,0.7599933978508583,0.8055555555555556,3310,64-44-10,64-44-26-10,0.5,6,0.0
svd_crossover_same_dim,7,7,187,0.7545815952612912,0.8138888888888889,4300,64-44-26-10,64-44-26-10,0.45,7,0.0
svd_crossover_same_dim,7,7,188,0.7526351102277361,0.8111111111111111,4209,64-43-26-10,64-44-26-10,0.55,6,0.0
svd_crossover_same_dim,7,7,189,0.7526351102277361,0.8111111111111111,4209,64-43-26-10,64-44-26-10,0.6,4,0.0
svd_crossover_same_dim,7,7,190,0.7422661177711792,0.8194444444444444,4209,64-43-26-10,64-43-26-10,0.5,2,0.0
svd_crossover_same_dim,7,7,191,0.7422661177711792,0.8194444444444444,4209,64-43-26-10,64-44-26-10,0.45,7,0.0
svd_crossover_same_dim,7,7,192,0.7342910848787214,0.8194444444444444,4300,64-44-26-10,64-44-26-10,0.35,8,0.0
svd_crossover_same_dim,7,7,193,0.7342910848787214,0.8194444444444444,4300,64-44-26-10,64-44-26-10,0.35,10,0.0
svd_crossover_same_dim,7,7,194,0.7342910848787214,0.8194444444444444,4300,64-44-26-10,64-44-26-10,0.45,4,0.0
svd_crossover_same_dim,7,7,195,0.7227121784712608,0.8222222222222222,4300,64-44-26-10,64-44-26-10,0.35,5,0.0
svd_crossover_same_dim,7,7,196,0.72239807979628,0.8222222222222222,3310,64-44-10,64-44-27-10,0.45,5,0.0
svd_crossover_same_dim,7,7,197,0.72239807979628,0.8222222222222222,3310,64-44-10,64-44-27-10,0.45,7,0.0
svd_crossover_same_dim,7,7,198,0.7114266038385196,0.8222222222222222,4245,64-44-25-10,64-44-10,0.5,8,0.0
svd_crossover_same_dim,7,7,199,0.7114266038385196,0.8222222222222222,4245,64-44-25-10,64-44-27-10,0.35,7,0.0
svd_crossover_same_dim,7,7,200,0.7046772214665911,0.8194444444444444,3310,64-44-10,64-44-27-10,0.4,7,0.0
svd_crossover_same_dim,7,7,201,0.7046772214665911,0.8194444444444444,3310,64-44-10,64-44-27-10,0.5,8,0.0
svd_crossover_same_dim,7,7,202,0.7046772214665911,0.8194444444444444,3310,64-44-10,64-44-27-10,0.55,6,0.0
svd_crossover_same_dim,7,7,203,0.6936836946386626,0.8277777777777777,4300,64-44-26-10,64-44-26-10,0.45,6,0.0
svd_crossover_same_dim,7,7,204,0.6939410318575676,0.8166666666666667,3310,64-44-10,64-44-27-10,0.4,6,0.0
svd_crossover_same_dim,7,7,205,0.6939410318575676,0.8166666666666667,3310,64-44-10,64-44-26-10,0.45,5,0.0
svd_crossover_same_dim,7,7,206,0.6835082394921216,0.8277777777777777,4300,64-44-26-10,64-44-26-10,0.55,5,0.0
svd_crossover_same_dim,7,7,207,0.6835082394921216,0.8277777777777777,4300,64-44-26-10,64-44-26-10,0.7,5,0.0
svd_crossover_same_dim,7,7,208,0.6835159194508574,0.825,3310,64-44-10,64-44-26-10,0.55,5,0.0
svd_crossover_same_dim,7,7,209,0.6735880841839836,0.8388888888888889,4209,64-43-26-10,64-44-26-10,0.35,7,0.0
svd_crossover_same_dim,7,7,210,0.6735880841839836,0.8388888888888889,4209,64-43-26-10,64-44-26-10,0.65,6,0.0
svd_crossover_same_dim,7,7,211,0.6735880841839836,0.8388888888888889,4209,64-43-26-10,64-44-26-10,0.5,4,0.0
svd_crossover_same_dim,7,7,212,0.6640440062527855,0.8444444444444444,4300,64-44-26-10,64-44-26-10,0.4,4,0.0
svd_crossover_same_dim,7,7,213,0.6622322765285743,0.8361111111111111,3235,64-43-10,64-43-26-10,0.35,7,0.0
svd_crossover_same_dim,7,7,214,0.6622322765285743,0.8361111111111111,3235,64-43-10,64-43-26-10,0.4,8,0.0
svd_crossover_same_dim,7,7,215,0.6547617250723617,0.8444444444444444,4300,64-44-26-10,64-43-26-10,0.55,7,0.0
svd_crossover_same_dim,7,7,216,0.652073763678598,0.8388888888888889,4209,64-43-26-10,64-43-26-10,0.35,8,0.0
svd_crossover_same_dim,7,7,217,0.6543738127393565,0.8333333333333334,3235,64-43-10,64-43-26-10,0.45,7,0.0
svd_crossover_same_dim,7,7,218,0.6449314193248031,0.85,4263,64-43-27-10,64-43-10,0.3,6,0.0
svd_crossover_same_dim,7,7,219,0.6449314193248031,0.85,4263,64-43-27-10,64-43-27-10,0.35,6,0.0
svd_crossover_same_dim,7,7,220,0.6449314193248031,0.85,4263,64-43-27-10,64-42-10,0.45,6,0.0
svd_crossover_same_dim,7,7,221,0.6445134807386572,0.8333333333333334,3235,64-43-10,64-42-10,0.4,6,0.0
svd_crossover_same_dim,7,7,222,0.6328964724921188,0.8527777777777777,4263,64-43-27-10,64-43-27-10,0.4,4,0.0
svd_crossover_same_dim,7,7,223,0.6328964724921188,0.8527777777777777,4263,64-43-27-10,64-43-27-10,0.35,8,0.0
svd_crossover_same_dim,7,7,224,0.6270249617776549,0.8555555555555555,3310,64-44-10,64-43-27-10,0.5,6,0.0
svd_crossover_same_dim,7,7,225,0.6247699480740511,0.8527777777777777,3235,64-43-10,64-43-27-10,0.7,4,0.0
svd_crossover_same_dim,7,7,226,0.6247699480740511,0.8527777777777777,3235,64-43-10,64-43-26-10,0.6,5,0.0
svd_crossover_same_dim,7,7,227,0.6247699480740511,0.8527777777777777,3235,64-43-10,64-43-26-10,0.65,6,0.0
svd_crossover_same_dim,7,7,228,0.6146115570729963,0.8555555555555555,3235,64-43-10,64-43-26-10,0.55,5,0.0
svd_crossover_same_dim,7,7,229,0.6146115570729963,0.8555555555555555,3235,64-43-10,64-43-26-10,0.3,7,0.0
svd_crossover_same_dim,7,7,230,0.6146115570729963,0.8555555555555555,3235,64-43-10,64-43-10,0.35,6,0.0
svd_crossover_same_dim,7,7,231,0.6146115570729963,0.8555555555555555,3235,64-43-10,64-43-10,0.8,4,0.0
svd_crossover_same_dim,7,7,232,0.6146115570729963,0.8555555555555555,3235,64-43-10,64-43-10,0.85,4,0.0
svd_crossover_same_dim,7,7,233,0.6047465352221704,0.8555555555555555,3235,64-43-10,64-43-10,0.85,4,0.0
svd_crossover_same_dim,7,7,234,0.6047465352221704,0.8555555555555555,3235,64-43-10,64-43-10,0.4,5,0.0
svd_crossover_same_dim,7,7,235,0.6047465352221704,0.8555555555555555,3235,64-43-10,64-43-10,0.65,6,0.0
svd_crossover_same_dim,7,7,236,0.6047465352221704,0.8555555555555555,3235,64-43-10,64-43-10,0.8,5,0.0
svd_crossover_same_dim,7,7,237,0.6047465352221704,0.8555555555555555,3235,64-43-10,64-43-10,0.7,3,0.0
svd_crossover_same_dim,7,7,238,0.6047465352221704,0.8555555555555555,3235,64-43-10,64-43-10,0.85,3,0.0
svd_crossover_same_dim,7,7,239,0.5944276333235516,0.8583333333333333,3235,64-43-10,64-43-10,0.8,4,0.0
svd_crossover_same_dim,7,7,240,0.5944276333235516,0.8583333333333333,3235,64-43-10,64-43-10,0.65,5,0.0
svd_crossover_same_dim,7,7,241,0.5944276333235516,0.8583333333333333,3235,64-43-10,64-43-10,0.7,4,0.0
svd_crossover_same_dim,7,7,242,0.5944276333235516,0.8583333333333333,3235,64-43-10,64-43-10,0.6,5,0.0
svd_crossover_same_dim,7,7,243,0.5876069929174166,0.8583333333333333,3160,64-42-10,64-43-10,0.6,4,0.0
svd_crossover_same_dim,7,7,244,0.5876069929174166,0.8583333333333333,3160,64-42-10,64-43-10,0.8,4,0.0
svd_crossover_same_dim,7,7,245,0.5843777809797918,0.8638888888888889,3160,64-42-10,64-43-10,0.55,6,0.0
svd_crossover_same_dim,7,7,246,0.5843777809797918,0.8638888888888889,3160,64-42-10,64-42-10,0.5,5,0.0
svd_crossover_same_dim,7,7,247,0.5843777809797918,0.8638888888888889,3160,64-42-10,64-42-10,0.45,5,0.0
svd_crossover_same_dim,7,7,248,0.5843777809797918,0.8638888888888889,3160,64-42-10,64-42-10,0.55,5,0.0
svd_crossover_same_dim,7,7,249,0.5843777809797918,0.8638888888888889,3160,64-42-10,64-42-10,0.7,3,0.0
svd_crossover_same_dim,7,7,250,0.5825739735200328,0.8638888888888889,3085,64-41-10,64-42-10,0.75,3,0.0
svd_crossover_same_dim,7,7,251,0.5744118438264381,0.8722222222222222,3160,64-42-10,64-42-10,0.7,5,0.0
svd_crossover_same_dim,7,7,252,0.5744118438264381,0.8722222222222222,3160,64-42-10,64-42-10,0.45,5,0.0
svd_crossover_same_dim,7,7,253,0.5744118438264381,0.8722222222222222,3160,64-42-10,64-41-10,0.35,7,0.0
svd_crossover_same_dim,7,7,254,0.5744118438264381,0.8722222222222222,3160,64-42-10,64-42-10,0.5,7,0.0
svd_crossover_same_dim,7,7,255,0.5739234505177802,0.8666666666666667,3085,64-41-10,64-42-10,0.5,6,0.0
svd_crossover_same_dim,7,7,256,0.5739234505177802,0.8666666666666667,3085,64-41-10,64-42-10,0.6,6,0.0
svd_crossover_same_dim,7,7,257,0.5739234505177802,0.8666666666666667,3085,64-41-10,64-42-10,0.65,5,0.0
