method,run,seed,generation,best_loss,best_accuracy,best_params,best_topology,most_common_topology,most_common_topology_share,unique_topologies,final_topology_share
svd_crossover_same_dim,49,49,266,0.9543935132875068,0.7166666666666667,650,64-10,64-10,1.0,1,1.0
svd_crossover_same_dim,49,49,267,0.9543935132875068,0.7166666666666667,650,64-10,64-10,1.0,1,1.0
svd_crossover_same_dim,49,49,268,0.9543935132875068,0.7166666666666667,650,64-10,64-10,0.9,2,0.9
svd_crossover_same_dim,49,49,269,0.9543935132875068,0.7166666666666667,650,64-10,64-10,1.0,1,1.0
svd_crossover_same_dim,49,49,270,0.9543935132875068,0.7166666666666667,650,64-10,64-10,0.95,2,0.95
svd_crossover_same_dim,49,49,271,0.9543935132875068,0.7166666666666667,650,64-10,64-10,0.95,2,0.95
svd_crossover_same_dim,49,49,272,0.9543935132875068,0.7166666666666667,650,64-10,64-10,1.0,1,1.0
svd_crossover_same_dim,49,49,273,0.9543935132875068,0.7166666666666667,650,64-10,64-10,0.95,2,0.95
svd_crossover_same_dim,49,49,274,0.9543935132875068,0.7166666666666667,650,64-10,64-10,0.9,2,0.9
svd_crossover_same_dim,49,49,275,0.9442642674763868,0.7222222222222222,650,64-10,64-10,0.95,2,0.95
svd_crossover_same_dim,49,49,276,0.9442642674763868,0.7222222222222222,650,64-10,64-10,0.95,2,0.95
svd_crossover_same_dim,49,49,277,0.9442642674763868,0.7222222222222222,650,64-10,64-10,0.95,2,0.95
svd_crossover_same_dim,49,49,278,0.9442642674763868,0.7222222222222222,650,64-10,64-10,0.95,2,0.95
svd_crossover_same_dim,49,49,279,0.9442642674763868,0.7222222222222222,650,64-10,64-10,0.85,3,0.85
svd_crossover_same_dim,49,49,280,0.9442642674763868,0.7222222222222222,650,64-10,64-10,0.9,2,0.9
svd_crossover_same_dim,49,49,281,0.9442642674763868,0.7222222222222222,650,64-10,64-10,1.0,1,1.0
svd_crossover_same_dim,49,49,282,0.9442642674763868,0.7222222222222222,650,64-10,64-10,1.0,1,1.0
svd_crossover_same_dim,49,49,283,0.9442642674763868,0.7222222222222222,650,64-10,64-10,0.95,2,0.95
svd_crossover_same_dim,49,49,284,0.9442642674763868,0.7222222222222222,650,64-10,64-10,0.95,2,0.95
svd_crossover_same_dim,49,49,285,0.9442642674763868,0.7222222222222222,650,64-10,64-10,0.95,2,0.95
svd_crossover_same_dim,49,49,286,0.9442642674763868,0.7222222222222222,650,64-10,64-10,0.95,2,0.95
svd_crossover_same_dim,49,49,287,0.9442642674763868,0.7222222222222222,650,64-10,64-10,0.95,2,0.95
svd_crossover_same_dim,49,49,288,0.9442642674763868,0.7222222222222222,650,64-10,64-10,0.9,2,0.9
svd_crossover_same_dim,49,49,289,0.9348987775540404,0.7333333333333333,650,64-10,64-10,1.0,1,1.0
svd_crossover_same_dim,49,49,290,0.9348987775540404,0.7333333333333333,650,64-10,64-10,0.95,2,0.95
svd_crossover_same_dim,49,49,291,0.9348987775540404,0.7333333333333333,650,64-10,64-10,0.9,3,0.9
svd_crossover_same_dim,49,49,292,0.9348987775540404,0.7333333333333333,650,64-10,64-10,1.0,1,1.0
svd_crossover_same_dim,49,49,293,0.9348987775540404,0.7333333333333333,650,64-10,64-10,0.95,2,0.95
svd_crossover_same_dim,49,49,294,0.9348987775540404,0.7333333333333333,650,64-10,64-10,0.95,2,0.95
svd_crossover_same_dim,49,49,295,0.9348987775540404,0.7333333333333333,650,64-10,64-10,0.95,2,0.95
svd_crossover_same_dim,49,49,296,0.9348987775540404,0.7333333333333333,650,64-10,64-10,1.0,1,1.0
svd_crossover_same_dim,49,49,297,0.9348987775540404,0.7333333333333333,650,64-10,64-10,1.0,1,1.0
svd_crossover_same_dim,49,49,298,0.9348987775540404,0.7333333333333333,650,64-10,64-10,1.0,1,1.0
svd_crossover_same_dim,49,49,299,0.9348987775540404,0.7333333333333333,650,64-10,64-10,0.95,2,0.95
svd_crossover_same_dim,49,49,300,0.9348987775540404,0.7333333333333333,650,64-10,64-10,1.0,1,1.0
svd_crossover_same_dim,50,50,1,2.391131089827683,0.058333333333333334,650,64-10,64-10,0.95,2,0.95
svd_crossover_same_dim,50,50,2,2.3653515018609528,0.2,650,64-10,64-10,0.9,2,0.9
svd_crossover_same_dim,50,50,3,2.296606655318427,0.15555555555555556,650,64-10,64-10,0.95,2,0.95
svd_crossover_same_dim,50,50,4,2.296606655318427,0.15555555555555556,650,64-10,64-10,0.9,2,0.9
svd_crossover_same_dim,50,50,5,2.2914405778278186,0.15555555555555556,650,64-10,64-10,0.85,2,0.85
svd_crossover_same_dim,50,50,6,2.2739939846965793,0.16666666666666666,650,64-10,64-10,0.95,2,0.95
svd_crossover_same_dim,50,50,7,2.2739939846965793,0.16666666666666666,650,64-10,64-10,0.9,2,0.9
svd_crossover_same_dim,50,50,8,2.2739939846965793,0.16666666666666666,650,64-10,64-10,0.9,2,0.9
svd_crossover_same_dim,50,50,9,2.2644683609944187,0.16944444444444445,650,64-10,64-10,0.9,2,0.9
svd_crossover_same_dim,50,50,10,2.2644683609944187,0.16944444444444445,650,64-10,64-10,1.0,1,1.0
svd_crossover_same_dim,50,50,11,2.2644683609944187,0.16944444444444445,650,64-10,64-10,0.95,2,0.95
svd_crossover_same_dim,50,50,12,2.2520216779447773,0.16666666666666666,650,64-10,64-10,0.95,2,0.95
svd_crossover_same_dim,50,50,13,2.2520216779447773,0.16666666666666666,650,64-10,64-10,1.0,1,1.0
svd_crossover_same_dim,50,50,14,2.2412729034901027,0.175,650,64-10,64-10,0.95,2,0.95
svd_crossover_same_dim,50,50,15,2.2412729034901027,0.175,650,64-10,64-10,0.9,2,0.9
svd_crossover_same_dim,50,50,16,2.232186927704439,0.175,650,64-10,64-10,0.95,2,0.95
svd_crossover_same_dim,50,50,17,2.22493305535508,0.18333333333333332,650,64-10,64-10,0.85,2,0.85
svd_crossover_same_dim,50,50,18,2.22493305535508,0.18333333333333332,650,64-10,64-10,1.0,1,1.0
svd_crossover_same_dim,50,50,19,2.2133537895621633,0.19444444444444445,650,64-10,64-10,1.0,1,1.0
svd_crossover_same_dim,50,50,20,2.202436366442062,0.20555555555555555,650,64-10,64-10,1.0,1,1.0
svd_crossover_same_dim,50,50,21,2.186296237582744,0.2111111111111111,650,64-10,64-10,0.9,2,0.9
svd_crossover_same_dim,50,50,22,2.1628709609684065,0.23055555555555557,650,64-10,64-10,0.9,2,0.9
svd_crossover_same_dim,50,50,23,2.1509593681760433,0.24166666666666667,650,64-10,64-10,0.95,2,0.95
svd_crossover_same_dim,50,50,24,2.1509593681760433,0.24166666666666667,650,64-10,64-10,0.9,2,0.9
svd_crossover_same_dim,50,50,25,2.1440014217307106,0.24722222222222223,650,64-10,64-10,0.75,2,0.75
svd_crossover_same_dim,50,50,26,2.1440014217307106,0.24722222222222223,650,64-10,64-10,0.85,2,0.85
svd_crossover_same_dim,50,50,27,2.1440014217307106,0.24722222222222223,650,64-10,64-10,0.85,2,0.85
svd_crossover_same_dim,50,50,28,2.1348528668673894,0.25277777777777777,650,64-10,64-10,0.95,2,0.95
svd_crossover_same_dim,50,50,29,2.1249098993860636,0.2611111111111111,650,64-10,64-10,0.95,2,0.95
svd_crossover_same_dim,50,50,30,2.1249098993860636,0.2611111111111111,650,64-10,64-10,1.0,1,1.0
svd_crossover_same_dim,50,50,31,2.1138459655907744,0.2611111111111111,650,64-10,64-10,1.0,1,1.0
svd_crossover_same_dim,50,50,32,2.104330121923999,0.26666666666666666,650,64-10,64-10,1.0,1,1.0
svd_crossover_same_dim,50,50,33,2.104330121923999,0.26666666666666666,650,64-10,64-10,0.95,2,0.95
svd_crossover_same_dim,50,50,34,2.093629922941454,0.26944444444444443,650,64-10,64-10,0.85,3,0.85
svd_crossover_same_dim,50,50,35,2.0846502807161023,0.25833333333333336,650,64-10,64-10,0.85,3,0.85
svd_crossover_same_dim,50,50,36,2.0846502807161023,0.25833333333333336,650,64-10,64-10,0.85,3,0.85
svd_crossover_same_dim,50,50,37,2.0690386717343183,0.26666666666666666,650,64-10,64-10,0.75,3,0.75
svd_crossover_same_dim,50,50,38,2.0635897399709076,0.26666666666666666,650,64-10,64-10,0.85,2,0.85
svd_crossover_same_dim,50,50,39,2.0635897399709076,0.26666666666666666,650,64-10,64-10,0.95,2,0.95
svd_crossover_same_dim,50,50,40,2.0532445574359746,0.26666666666666666,650,64-10,64-10,1.0,1,1.0
svd_crossover_same_dim,50,50,41,2.0532445574359746,0.26666666666666666,650,64-10,64-10,0.95,2,0.95
svd_crossover_same_dim,50,50,42,2.0532445574359746,0.26666666666666666,650,64-10,64-10,1.0,1,1.0
svd_crossover_same_dim,50,50,43,2.0443194261170854,0.2638888888888889,650,64-10,64-10,0.95,2,0.95
svd_crossover_same_dim,50,50,44,2.0443194261170854,0.2638888888888889,650,64-10,64-10,1.0,1,1.0
svd_crossover_same_dim,50,50,45,2.0443194261170854,0.2638888888888889,650,64-10,64-10,1.0,1,1.0
svd_crossover_same_dim,50,50,46,2.0329801144702015,0.275,650,64-10,64-10,0.85,2,0.85
svd_crossover_same_dim,50,50,47,2.0216520740923456,0.2777777777777778,3519,64-37-23-10,64-10,0.95,2,0.95
svd_crossover_same_dim,50,50,48,2.0136505814219294,0.28055555555555556,3519,64-37-23-10,64-10,0.9,2,0.9
svd_crossover_same_dim,50,50,49,2.0136505814219294,0.28055555555555556,3519,64-37-23-10,64-10,0.95,2,0.95
svd_crossover_same_dim,50,50,50,2.0136505814219294,0.28055555555555556,3519,64-37-23-10,64-10,0.95,2,0.95
svd_crossover_same_dim,50,50,51,2.007341377717894,0.28888888888888886,2785,64-37-10,64-10,0.7,4,0.7
svd_crossover_same_dim,50,50,52,2.000663079868413,0.29444444444444445,2710,64-36-10,64-37-23-10,0.5,5,0.3
svd_crossover_same_dim,50,50,53,1.9937834202869709,0.3111111111111111,1735,64-23-10,64-37-23-10,0.55,8,0.15
svd_crossover_same_dim,50,50,54,1.981904367375735,0.30833333333333335,3431,64-36-23-10,64-37-23-10,0.35,8,0.05
svd_crossover_same_dim,50,50,55,1.9740150268987309,0.31666666666666665,3431,64-36-23-10,64-37-23-10,0.55,5,0.05
svd_crossover_same_dim,50,50,56,1.9739990857378682,0.3194444444444444,1660,64-22-10,64-37-23-10,0.35,7,0.05
svd_crossover_same_dim,50,50,57,1.9573604260951527,0.3194444444444444,1810,64-24-10,64-36-23-10,0.35,9,0.0
svd_crossover_same_dim,50,50,58,1.9508797348209979,0.325,1810,64-24-10,64-36-10,0.3,9,0.0
svd_crossover_same_dim,50,50,59,1.919985434836541,0.33055555555555555,3567,64-37-24-10,64-36-10,0.2,8,0.0
svd_crossover_same_dim,50,50,60,1.9142610825051358,0.33611111111111114,2785,64-37-10,64-35-23-10,0.25,8,0.05
svd_crossover_same_dim,50,50,61,1.9082717951141743,0.3416666666666667,1810,64-24-10,64-37-24-10,0.3,10,0.1
svd_crossover_same_dim,50,50,62,1.9034593094018375,0.3416666666666667,650,64-10,64-37-24-10,0.25,7,0.1
svd_crossover_same_dim,50,50,63,1.8946971148143708,0.3388888888888889,2785,64-37-10,64-24-10,0.4,5,0.25
svd_crossover_same_dim,50,50,64,1.890160155895812,0.3472222222222222,1810,64-24-10,64-37-10,0.6,4,0.25
svd_crossover_same_dim,50,50,65,1.8824774388750074,0.34444444444444444,2710,64-36-10,64-37-10,0.7,5,0.05
svd_crossover_same_dim,50,50,66,1.8844208343170186,0.35555555555555557,650,64-10,64-37-10,0.6,3,0.1
svd_crossover_same_dim,50,50,67,1.8704523829835311,0.3527777777777778,2710,64-36-10,64-37-10,0.35,4,0.2
svd_crossover_same_dim,50,50,68,1.864460522155807,0.35833333333333334,2710,64-36-10,64-36-10,0.6,4,0.0
svd_crossover_same_dim,50,50,69,1.864460522155807,0.35833333333333334,2710,64-36-10,64-36-10,0.75,5,0.1
svd_crossover_same_dim,50,50,70,1.8524753197929995,0.375,2710,64-36-10,64-36-10,0.65,4,0.0
svd_crossover_same_dim,50,50,71,1.8524753197929995,0.375,2710,64-36-10,64-36-10,0.8,3,0.1
svd_crossover_same_dim,50,50,72,1.8340590007533182,0.37777777777777777,2710,64-36-10,64-36-10,0.75,4,0.1
svd_crossover_same_dim,50,50,73,1.779675285125023,0.43333333333333335,2710,64-36-10,64-36-10,0.6,4,0.2
svd_crossover_same_dim,50,50,74,1.7727665906584182,0.4361111111111111,2710,64-36-10,64-36-10,0.6,5,0.25
svd_crossover_same_dim,50,50,75,1.7727665906584182,0.4361111111111111,2710,64-36-10,64-36-10,0.4,4,0.25
svd_crossover_same_dim,50,50,76,1.7647631298488824,0.43333333333333335,2710,64-36-10,64-36-10,0.5,4,0.0
svd_crossover_same_dim,50,50,77,1.7275341992756204,0.46944444444444444,2710,64-36-10,64-36-10,0.8,4,0.05
svd_crossover_same_dim,50,50,78,1.6708992634531985,0.49166666666666664,2710,64-36-10,64-36-10,0.65,4,0.2
svd_crossover_same_dim,50,50,79,1.6286101849902732,0.5083333333333333,2710,64-36-10,64-36-10,0.8,3,0.15
svd_crossover_same_dim,50,50,80,1.6194365936849617,0.5083333333333333,2710,64-36-10,64-36-10,0.7,5,0.0
svd_crossover_same_dim,50,50,81,1.6011587563019052,0.5111111111111111,2710,64-36-10,64-36-10,0.8,3,0.0
svd_crossover_same_dim,50,50,82,1.5839226105458175,0.5166666666666667,2710,64-36-10,64-36-10,0.9,3,0.05
svd_crossover_same_dim,50,50,83,1.5590246532813516,0.525,2710,64-36-10,64-36-10,0.85,4,0.05
svd_crossover_same_dim,50,50,84,1.5515426370964545,0.5277777777777778,2710,64-36-10,64-36-10,0.6,6,0.1
svd_crossover_same_dim,50,50,85,1.5188764919982678,0.5305555555555556,2785,64-37-10,64-36-10,0.5,5,0.1
svd_crossover_same_dim,50,50,86,1.511615948153499,0.5305555555555556,2785,64-37-10,64-35-10,0.45,5,0.05
svd_crossover_same_dim,50,50,87,1.5028601496515603,0.5416666666666666,650,64-10,64-37-10,0.4,5,0.1
svd_crossover_same_dim,50,50,88,1.5028601496515603,0.5416666666666666,650,64-10,64-37-10,0.5,5,0.2
svd_crossover_same_dim,50,50,89,1.4908165240264366,0.5277777777777778,2710,64-36-10,64-10,0.35,4,0.35
svd_crossover_same_dim,50,50,90,1.4842036290958913,0.5277777777777778,2635,64-35-10,64-10,0.55,4,0.55
svd_crossover_same_dim,50,50,91,1.4842036290958913,0.5277777777777778,2635,64-35-10,64-36-10,0.3,5,0.2
svd_crossover_same_dim,50,50,92,1.4712126172782216,0.5333333333333333,2560,64-34-10,64-35-10,0.55,6,0.15
svd_crossover_same_dim,50,50,93,1.4648564802415505,0.5416666666666666,2635,64-35-10,64-35-10,0.45,7,0.15
svd_crossover_same_dim,50,50,94,1.464856477749933,0.5416666666666666,2560,64-34-10,64-34-10,0.35,6,0.05
svd_crossover_same_dim,50,50,95,1.43157055391931,0.5611111111111111,2560,64-34-10,64-34-10,0.4,5,0.05
svd_crossover_same_dim,50,50,96,1.4236519499408309,0.55,2560,64-34-10,64-34-10,0.4,5,0.0
svd_crossover_same_dim,50,50,97,1.4236519499408309,0.55,2560,64-34-10,64-34-10,0.3,7,0.1
svd_crossover_same_dim,50,50,98,1.4115973229674823,0.5583333333333333,2560,64-34-10,64-34-10,0.6,5,0.0
svd_crossover_same_dim,50,50,99,1.4115973229674823,0.5583333333333333,2560,64-34-10,64-34-10,0.65,5,0.1
svd_crossover_same_dim,50,50,100,1.4003491549788312,0.5638888888888889,2560,64-34-10,64-34-10,0.6,4,0.0
svd_crossover_same_dim,50,50,101,1.3946352454185642,0.5638888888888889,2560,64-34-10,64-34-10,0.55,6,0.1
svd_crossover_same_dim,50,50,102,1.3844005078149444,0.5722222222222222,3123,64-33-22-10,64-34-10,0.4,6,0.1
svd_crossover_same_dim,50,50,103,1.3834385494954862,0.5666666666666667,2560,64-34-10,64-34-10,0.4,6,0.0
svd_crossover_same_dim,50,50,104,1.3576559191136082,0.5333333333333333,3210,64-34-22-10,64-34-10,0.5,5,0.0
svd_crossover_same_dim,50,50,105,1.3645918006453488,0.5805555555555556,2560,64-34-10,64-34-10,0.35,7,0.0
svd_crossover_same_dim,50,50,106,1.3038088719846412,0.5805555555555556,3079,64-33-21-10,64-34-10,0.3,7,0.0
svd_crossover_same_dim,50,50,107,1.2814516661570716,0.5861111111111111,3035,64-33-20-10,64-33-21-10,0.2,10,0.0
svd_crossover_same_dim,50,50,108,1.2739993917666135,0.575,1585,64-21-10,64-33-21-10,0.3,9,0.0
svd_crossover_same_dim,50,50,109,1.2739948884228738,0.5777777777777777,650,64-10,64-21-10,0.35,8,0.05
svd_crossover_same_dim,50,50,110,1.262816829892077,0.575,1585,64-21-10,64-10,0.4,7,0.4
svd_crossover_same_dim,50,50,111,1.252309266016432,0.6,2950,64-32-20-10,64-10,0.35,8,0.35
svd_crossover_same_dim,50,50,112,1.2138423137500773,0.5805555555555556,2991,64-33-19-10,64-10,0.4,7,0.4
svd_crossover_same_dim,50,50,113,1.2138423137500773,0.5805555555555556,2991,64-33-19-10,64-33-20-10,0.5,7,0.05
svd_crossover_same_dim,50,50,114,1.2045804256347705,0.5944444444444444,2991,64-33-19-10,64-33-20-10,0.55,5,0.0
svd_crossover_same_dim,50,50,115,1.2035290623778172,0.6166666666666667,1510,64-20-10,64-33-20-10,0.4,6,0.0
svd_crossover_same_dim,50,50,116,1.1908414259033537,0.6111111111111112,1435,64-19-10,64-33-20-10,0.35,7,0.05
svd_crossover_same_dim,50,50,117,1.1794432923782783,0.6083333333333333,2991,64-33-19-10,64-33-19-10,0.4,6,0.05
svd_crossover_same_dim,50,50,118,1.16126617393993,0.5972222222222222,1435,64-19-10,64-33-19-10,0.3,7,0.0
svd_crossover_same_dim,50,50,119,1.16126617393993,0.5972222222222222,1435,64-19-10,64-19-10,0.4,5,0.05
svd_crossover_same_dim,50,50,120,1.16126617393993,0.5972222222222222,1435,64-19-10,64-19-10,0.45,4,0.0
svd_crossover_same_dim,50,50,121,1.1520431274727194,0.6027777777777777,1435,64-19-10,64-33-19-10,0.4,7,0.05
svd_crossover_same_dim,50,50,122,1.1308602392284766,0.6194444444444445,2991,64-33-19-10,64-33-19-10,0.25,8,0.0
svd_crossover_same_dim,50,50,123,1.123913247459985,0.6194444444444445,2991,64-33-19-10,64-33-19-10,0.45,6,0.0
svd_crossover_same_dim,50,50,124,1.123913247459985,0.6194444444444445,2991,64-33-19-10,64-33-19-10,0.45,7,0.0
svd_crossover_same_dim,50,50,125,1.109360677271006,0.5861111111111111,2991,64-33-19-10,64-33-19-10,0.55,6,0.05
svd_crossover_same_dim,50,50,126,1.1014776946763942,0.5944444444444444,2991,64-33-19-10,64-33-19-10,0.6,7,0.0
svd_crossover_same_dim,50,50,127,1.0938831858077236,0.5944444444444444,3035,64-33-20-10,64-33-19-10,0.65,5,0.0
svd_crossover_same_dim,50,50,128,1.0938831858077236,0.5944444444444444,3035,64-33-20-10,64-33-20-10,0.45,6,0.0
svd_crossover_same_dim,50,50,129,1.0798591716345518,0.6055555555555555,3035,64-33-20-10,64-33-20-10,0.25,8,0.0
svd_crossover_same_dim,50,50,130,1.0732048424907992,0.6055555555555555,3035,64-33-20-10,64-33-20-10,0.25,7,0.0
svd_crossover_same_dim,50,50,131,1.0690334445712275,0.6055555555555555,1510,64-20-10,64-33-20-10,0.3,8,0.0
svd_crossover_same_dim,50,50,132,1.064724545887082,0.6083333333333333,1510,64-20-10,64-20-10,0.25,6,0.0
svd_crossover_same_dim,50,50,133,1.0546383423415584,0.6138888888888889,3120,64-34-20-10,64-20-10,0.35,9,0.0
svd_crossover_same_dim,50,50,134,1.0546383423415584,0.6138888888888889,3120,64-34-20-10,64-20-10,0.4,8,0.1
svd_crossover_same_dim,50,50,135,1.0431384579160212,0.6111111111111112,3120,64-34-20-10,64-34-20-10,0.2,7,0.05
svd_crossover_same_dim,50,50,136,1.026977533221469,0.65,1510,64-20-10,64-35-20-10,0.3,7,0.0
svd_crossover_same_dim,50,50,137,1.0231721847527193,0.6583333333333333,1510,64-20-10,64-35-20-10,0.3,8,0.0
svd_crossover_same_dim,50,50,138,1.0231721847527193,0.6583333333333333,1510,64-20-10,64-35-20-10,0.3,8,0.05
svd_crossover_same_dim,50,50,139,1.0231721847527193,0.6583333333333333,1510,64-20-10,64-34-21-10,0.25,9,0.05
svd_crossover_same_dim,50,50,140,1.0038633131336536,0.65,1510,64-20-10,64-20-10,0.3,6,0.0
svd_crossover_same_dim,50,50,141,1.0038633131336536,0.65,1510,64-20-10,64-20-10,0.65,6,0.0
svd_crossover_same_dim,50,50,142,1.0038633131336536,0.65,1510,64-20-10,64-20-10,0.55,7,0.0
svd_crossover_same_dim,50,50,143,0.9937371846629621,0.6583333333333333,1510,64-20-10,64-20-10,0.5,5,0.0
svd_crossover_same_dim,50,50,144,0.9937371846629621,0.6583333333333333,1510,64-20-10,64-20-10,0.65,6,0.0
svd_crossover_same_dim,50,50,145,0.9849018401256593,0.6611111111111111,3800,64-42-20-10,64-20-10,0.7,4,0.0
svd_crossover_same_dim,50,50,146,0.9849018401256593,0.6611111111111111,3800,64-42-20-10,64-20-10,0.5,5,0.05
svd_crossover_same_dim,50,50,147,0.9747365172927186,0.6638888888888889,3800,64-42-20-10,64-42-20-10,0.55,6,0.05
svd_crossover_same_dim,50,50,148,0.9708212679814359,0.6666666666666666,3160,64-42-10,64-42-20-10,0.45,8,0.1
svd_crossover_same_dim,50,50,149,0.9637227996077727,0.6638888888888889,3747,64-42-19-10,64-42-20-10,0.45,8,0.1
svd_crossover_same_dim,50,50,150,0.9596282871624922,0.6694444444444444,3160,64-42-10,64-42-19-10,0.25,9,0.0
svd_crossover_same_dim,50,50,151,0.9538895049250654,0.6722222222222223,3663,64-41-19-10,64-42-21-10,0.35,8,0.0
svd_crossover_same_dim,50,50,152,0.9513969658506416,0.6777777777777778,1435,64-19-10,64-41-19-10,0.3,8,0.0
svd_crossover_same_dim,50,50,153,0.9446974750073167,0.6833333333333333,3663,64-41-19-10,64-41-19-10,0.6,5,0.0
svd_crossover_same_dim,50,50,154,0.9339787081696023,0.7055555555555556,3579,64-40-19-10,64-41-19-10,0.7,5,0.0
svd_crossover_same_dim,50,50,155,0.9339787081696023,0.7055555555555556,3579,64-40-19-10,64-41-19-10,0.4,4,0.0
svd_crossover_same_dim,50,50,156,0.9245226779279646,0.7055555555555556,3579,64-40-19-10,64-41-19-10,0.35,7,0.0
svd_crossover_same_dim,50,50,157,0.9245226779279646,0.7055555555555556,3579,64-40-19-10,64-41-19-10,0.4,5,0.0
svd_crossover_same_dim,50,50,158,0.9245226779279646,0.7055555555555556,3579,64-40-19-10,64-41-19-10,0.35,7,0.0
svd_crossover_same_dim,50,50,159,0.9098259544297245,0.7111111111111111,3010,64-40-10,64-40-19-10,0.25,8,0.0
svd_crossover_same_dim,50,50,160,0.9025691061940533,0.7083333333333334,3885,64-40-25-10,64-40-19-10,0.5,7,0.0
svd_crossover_same_dim,50,50,161,0.9024054990876844,0.7083333333333334,3495,64-39-19-10,64-40-10,0.25,8,0.0
svd_crossover_same_dim,50,50,162,0.8925804433681981,0.7138888888888889,3845,64-39-26-10,64-40-25-10,0.3,8,0.0
svd_crossover_same_dim,50,50,163,0.8899766981341743,0.7138888888888889,3010,64-40-10,64-39-19-10,0.3,11,0.0
svd_crossover_same_dim,50,50,164,0.8832751125594298,0.725,3885,64-40-25-10,64-39-19-10,0.4,8,0.0
svd_crossover_same_dim,50,50,165,0.8834916044669432,0.7222222222222222,3010,64-40-10,64-39-19-10,0.25,8,0.1
svd_crossover_same_dim,50,50,166,0.8834916044669432,0.7222222222222222,3010,64-40-10,64-40-10,0.25,7,0.05
svd_crossover_same_dim,50,50,167,0.8819854933186827,0.7055555555555556,2860,64-38-10,64-40-10,0.45,7,0.0
svd_crossover_same_dim,50,50,168,0.8738486882710501,0.7222222222222222,3010,64-40-10,64-38-10,0.4,5,0.1
svd_crossover_same_dim,50,50,169,0.8738486882710501,0.7222222222222222,3010,64-40-10,64-38-10,0.35,5,0.2
svd_crossover_same_dim,50,50,170,0.8729779638292295,0.7083333333333334,2860,64-38-10,64-38-10,0.35,6,0.05
svd_crossover_same_dim,50,50,171,0.870063176781724,0.7083333333333334,2785,64-37-10,64-38-10,0.4,6,0.05
svd_crossover_same_dim,50,50,172,0.870063176781724,0.7083333333333334,2785,64-37-10,64-38-10,0.6,5,0.05
svd_crossover_same_dim,50,50,173,0.8644386992509934,0.7083333333333334,2785,64-37-10,64-37-10,0.4,5,0.05
svd_crossover_same_dim,50,50,174,0.8601827125417111,0.7083333333333334,2710,64-36-10,64-37-10,0.5,6,0.05
svd_crossover_same_dim,50,50,175,0.8601827125417111,0.7083333333333334,2710,64-36-10,64-38-10,0.35,6,0.05
svd_crossover_same_dim,50,50,176,0.854905886837555,0.7083333333333334,2785,64-37-10,64-36-10,0.35,5,0.05
svd_crossover_same_dim,50,50,177,0.8527057112097013,0.7138888888888889,2710,64-36-10,64-36-10,0.6,4,0.0
svd_crossover_same_dim,50,50,178,0.8527057112097013,0.7138888888888889,2710,64-36-10,64-36-10,0.7,5,0.05
svd_crossover_same_dim,50,50,179,0.8527057112097013,0.7138888888888889,2710,64-36-10,64-36-10,0.85,4,0.0
svd_crossover_same_dim,50,50,180,0.8527057112097013,0.7138888888888889,2710,64-36-10,64-36-10,0.75,4,0.1
svd_crossover_same_dim,50,50,181,0.8443888501161843,0.7166666666666667,2710,64-36-10,64-36-10,0.9,3,0.0
svd_crossover_same_dim,50,50,182,0.8443888501161843,0.7166666666666667,2710,64-36-10,64-36-10,0.65,6,0.0
svd_crossover_same_dim,50,50,183,0.8443888501161843,0.7166666666666667,2710,64-36-10,64-36-10,0.7,5,0.0
svd_crossover_same_dim,50,50,184,0.8443888501161843,0.7166666666666667,2710,64-36-10,64-36-10,0.95,2,0.05
svd_crossover_same_dim,50,50,185,0.8443888501161843,0.7166666666666667,2710,64-36-10,64-36-10,0.9,2,0.0
svd_crossover_same_dim,50,50,186,0.8348676734575714,0.7222222222222222,2710,64-36-10,64-36-10,0.9,3,0.05
svd_crossover_same_dim,50,50,187,0.8348676734575714,0.7222222222222222,2710,64-36-10,64-36-10,0.75,5,0.1
svd_crossover_same_dim,50,50,188,0.8348676734575714,0.7222222222222222,2710,64-36-10,64-36-10,0.7,3,0.0
svd_crossover_same_dim,50,50,189,0.8348676734575714,0.7222222222222222,2710,64-36-10,64-36-10,0.7,4,0.0
svd_crossover_same_dim,50,50,190,0.8272959460540718,0.725,2635,64-35-10,64-36-10,0.9,3,0.0
svd_crossover_same_dim,50,50,191,0.8234317769986877,0.725,2710,64-36-10,64-36-10,0.6,4,0.1
svd_crossover_same_dim,50,50,192,0.8227866279074103,0.725,2635,64-35-10,64-36-10,0.45,4,0.0
svd_crossover_same_dim,50,50,193,0.8227866279074103,0.725,2635,64-35-10,64-35-10,0.65,3,0.0
svd_crossover_same_dim,50,50,194,0.8227866279074103,0.725,2635,64-35-10,64-35-10,0.8,4,0.0
svd_crossover_same_dim,50,50,195,0.8144383186129401,0.7333333333333333,2785,64-37-10,64-35-10,0.8,4,0.0
svd_crossover_same_dim,50,50,196,0.8142490458797356,0.7333333333333333,2635,64-35-10,64-35-10,0.75,4,0.0
svd_crossover_same_dim,50,50,197,0.8142490458797356,0.7333333333333333,2635,64-35-10,64-35-10,0.7,5,0.05
svd_crossover_same_dim,50,50,198,0.8142490458797356,0.7333333333333333,2635,64-35-10,64-35-10,0.65,4,0.1
svd_crossover_same_dim,50,50,199,0.8142490458797356,0.7333333333333333,2635,64-35-10,64-35-10,0.65,6,0.05
svd_crossover_same_dim,50,50,200,0.809937179437637,0.725,2560,64-34-10,64-35-10,0.7,5,0.05
